RunNumber,Data Type,Data Record ID,Model,Time,Missile Position - East,Missile Position - North,Missile Position - Up,Target Position - East,Target Position - North,Target Position - Up,Instance,Path
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,193.142,31.82211647645859,414.3228824962832,2159.14775505209,524.4346930397217,3.175141211983875,35.57527636722334,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,193.142,37.76307869748342,545.4077150360861,1641.60023858977,595.8786111957692,4.188651956494183,47.08343379364968,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,193.142,56.46273158691035,455.9926659658036,1373.716356114362,784.0743154396212,4.584129130224276,26.98828986929464,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,193.142,53.61292841110281,351.6214696790025,2492.373507571884,167.3057964870021,6.335325571188239,47.39293015473658,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,193.142,28.16423097885921,460.0181158594931,2190.769874025155,273.576488643096,2.663668792432301,30.85080945231893,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,193.142,23.42590731597685,475.4848529280353,1761.661001485577,458.4833209350284,7.814695924326232,36.60826525119233,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,193.142,42.22732494776082,461.2958384639243,1788.761486908009,821.8352398226513,5.861535030684199,19.98124479977011,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,193.142,40.4154841206388,662.6492472320255,2958.085699712146,699.429257426601,7.425678331179471,46.66005826946987,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,194.142,59.87970365526765,389.7919318120061,2162.468506586121,615.3007668586811,-21.03892325795259,-270.2278565056154,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,194.142,44.43719559715755,593.253458931148,1928.399227901165,563.0702431629429,-45.04197584808345,-363.6251447940929,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,194.142,44.5851473465724,579.2610111587256,2080.562673654159,894.8210590975923,-26.76092207350791,-135.8618314001503,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,194.142,25.38480386640491,434.6877417296087,2080.968912363953,712.8460620040828,-27.99350853929018,-311.5411819388152,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,194.142,53.91173307110599,304.0158597904143,989.0663945100415,778.0871167187772,-49.37196801122165,-250.0089108647901,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,194.142,46.01776153125768,490.8449257133979,1640.898930753181,408.0837382981308,-29.8883232461644,-103.0600152813201,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,194.142,38.0657496377959,452.1534642816641,2926.337437787256,708.2710664638106,-33.4885670092746,-249.3330764384453,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,194.142,31.36440725016609,429.1497304781085,2169.014457123108,599.9117502923233,-26.0545847342072,-299.0438166761379,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,194.142,37.21991842258986,564.92552981434,1649.101893090246,681.6379338525891,-34.37125470535912,-395.7807551101309,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,194.142,55.65060731453129,472.3106976863008,1379.993856106732,896.9189132173054,-37.61646266477375,-226.862080416938,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,194.142,52.84179390782505,364.2045016531618,2503.762958243507,191.3845795037182,-51.98643647416833,-398.3823645006367,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,194.142,27.75913446744415,476.4802012544401,2200.781080346071,312.9498340192316,-21.85754258561877,-259.330207612096,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,194.142,23.08896385966313,492.500426843598,1769.711300132865,524.468604370415,-64.12585883233953,-307.7270644254293,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,194.142,41.61995377417656,477.803648098635,1796.935627203011,940.1144198074155,-48.09860441893972,-167.9612449158286,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,194.142,39.83417332125249,686.3626361590016,2971.603325002638,800.0916712744463,-60.93365692160729,-392.221883737465,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,195.142,59.04250682975599,403.2589930893834,2172.028769984425,694.6202006429774,-44.64175428774504,-587.0390948703398,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,195.142,43.81590529647804,613.7499854941836,1936.924672086674,635.6565542388862,-95.57299077483137,-789.9340158056011,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,195.142,43.96178848630796,599.2741076243354,2089.760831738882,1010.173913455706,-56.78306313834101,-295.1442814368532,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,195.142,25.02989100084465,449.7059244487439,2090.168866428158,804.7402202093424,-59.3984451837626,-676.7875667044616,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,195.142,53.15797630496021,314.5194127861357,993.4390525261599,878.3916065832665,-104.7606494703215,-543.1157492104668,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,195.142,45.37437284495224,507.803303126556,1648.153337437125,460.6904841399103,-63.41898613673703,-223.8860895779347,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,195.142,37.53354051162931,467.7750765145113,2939.274762244171,799.5754544698997,-71.05821726459432,-541.6475762580036,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,195.142,30.9258916834381,443.9765784599338,2178.603660138861,677.2473606421511,-55.2843106803984,-649.6384708009693,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,195.142,36.69953512663055,584.4433445925939,1656.392565033244,769.5090009327035,-72.93116136721261,-859.7883995061878,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,195.142,54.87253880487822,488.6287294067981,1386.094802646412,1012.542205400139,-79.81705445977198,-492.8319088583455,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,195.142,52.10299629505361,376.7875336273211,2514.832082854951,216.0562804001469,-110.3081985195252,-865.4400981932065,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,195.142,27.37102534471219,492.942286649387,2210.510723458113,353.2927118024413,-46.37875396366995,-563.3651997161093,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,195.142,22.76614984977845,509.5160007591608,1777.535185713948,592.0787147050509,-136.0664135890056,-668.5018328732397,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,195.142,41.03805221069717,494.3114577333457,1804.879871409822,1061.306115784455,-102.0587438685639,-364.8765840195106,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,195.142,39.27723931163503,710.0760250859777,2984.740769740343,903.2328044555727,-129.2929921743944,-852.0571587067169,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,196.142,58.23946292232928,416.7260543667607,2181.327509142982,775.8928025116714,-68.24458531753749,-918.2864840155885,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,196.142,43.21996014296045,634.2465120572195,1945.216899862109,710.0302364468934,-146.1040057015793,-1235.668520745891,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,196.142,43.36385915879303,619.2872040899454,2098.70737109722,1128.36722572971,-86.8052042031741,-461.6847614515647,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,196.142,24.68945658247315,464.7241071678791,2099.117152636352,898.8971875193319,-90.80338182823502,-1058.677148566696,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,196.142,52.43496857214291,325.0229657818572,997.6920950028627,981.166002232231,-160.1493309294214,-849.5785989621836,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,196.142,44.75723079555533,524.7616805397143,1655.209297371875,514.5926227007253,-96.94964902730966,-350.2178505912457,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,196.142,37.02304252212276,483.3966887473587,2951.858181813532,893.1281290321425,-108.627867519914,-847.2819829612646,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,196.142,30.50526508352539,458.8034264417591,2187.930547261841,756.4872892493871,-84.51403662658961,-1016.208686007271,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,196.142,36.2003805400238,603.961159370848,1663.483798178617,859.5438121997669,-111.4910680290661,-1344.939499394521,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,196.142,54.12621111084329,504.9467611272954,1392.028855729388,1131.012614781498,-122.0176462547702,-770.9211954549276,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,196.142,51.39433746635476,389.3705656014804,2525.598407817675,241.3354992336017,-168.629960564882,-1353.780270922972,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,196.142,26.99874888960722,509.4043720443341,2219.974208891033,394.6289958362958,-70.89996534172113,-881.2541668597206,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,196.142,22.45650483444834,526.5315746747236,1785.145046257936,661.3536618065165,-208.0069683456717,-1045.716040092239,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,196.142,40.47988895561244,510.8192673680564,1812.60679812861,1185.482045780614,-156.0188833181881,-570.7647725112761,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,196.142,38.74302507475149,733.789414012954,2997.518835232507,1008.913693153182,-197.6523274271814,-1332.845766638286,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,197.142,57.46831178761519,430.1931156441379,2190.378652069783,859.1666674319594,-91.84741634732994,-1263.97002394136,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,197.142,42.64768286507773,654.7430386202552,1953.288331644124,786.2353021567395,-196.6350206283272,-1700.828659614962,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,197.142,42.78967650809651,639.3003005555552,2107.415692198802,1249.470939582607,-116.8273452680072,-635.483271444284,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,197.142,24.36254246782137,479.7422898870143,2107.827174074662,995.372683526508,-122.2083184727074,-1457.209927525518,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,197.142,51.74067498693194,335.5265187775787,1001.831892310218,1086.471122823341,-215.5380123885212,-1169.397460119939,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,197.142,44.16459845344937,541.7200579528725,1662.077379244719,569.8220518345421,-130.4803119178823,-482.0552983212525,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,197.142,36.53281888648279,499.0183009802058,2964.106544423573,988.984452138598,-146.1975177752338,-1166.236296548227,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,197.142,30.10134360823143,473.6302744235844,2197.009088661138,837.6784281991785,-113.7437625727808,-1398.754462295041,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,197.142,35.72104980567703,623.478974149102,1670.386214047222,951.795647863774,-150.0509746909196,-1851.234054775128,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,197.142,53.40952371330381,521.2647928477927,1397.80490360786,1252.400249003094,-164.2182380497684,-1061.129940206683,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,197.142,50.71382292060913,401.9535975756397,2536.07805934595,267.2371955743753,-226.9517226102388,-1863.402882689933,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,197.142,26.64125734010841,525.8664574392811,2229.185711416107,436.9831478357999,-95.4211767197723,-1212.997109042929,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,197.142,22.15915732614641,543.5471485902864,1792.552280105685,732.3344407485729,-279.9475231023379,-1439.369686082425,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,197.142,39.94389307352726,527.3270770027672,1820.127981046437,1312.715693813167,-209.9790227678122,-785.625810391124,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,197.142,38.2300270790712,757.5028029399301,3009.956660955489,1117.196876510336,-266.0116626799685,-1834.587707532169,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,198.142,56.72699723954437,443.6601769215152,2199.195042924926,944.4910746653578,-115.4502473771222,-1624.089714647653,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,198.142,42.09754755109404,675.2395651832909,1961.150421319027,864.3168475023153,-247.1660355550747,-2185.41443241281,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,198.142,42.23770954202439,659.3133970211649,2115.898152717275,1373.556720975757,-146.84948633284,-816.5398114150101,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,198.142,24.0482769778913,494.7604726061494,2116.311290829623,1094.223799867031,-153.6132551171796,-1872.385903580923,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,198.142,51.07324429510008,346.0300717733001,1005.864319089674,1194.369285130071,-270.9266938476205,-1502.572332683732,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,198.142,43.59489563245396,558.6784353660307,1668.767329310233,626.4114548506356,-164.0109748084546,-619.3984327679542,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,198.142,36.06156247960114,514.6399132130531,2976.037231296929,1087.201149015349,-183.7671680305531,-1498.510517018889,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,198.142,29.71305024726186,488.4571224054097,2205.852167377065,920.8688242511298,-142.9734885189717,-1797.275799664278,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,198.142,35.26026484315413,642.996788927356,1677.109607615803,1046.319100110874,-188.6108813527727,-2378.672065648006,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,198.142,52.7205656475,537.5828245682899,1403.431142869185,1376.776942042821,-206.4188298447663,-1363.458143113611,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,198.142,50.05963814381816,414.5366295497989,2546.285908746427,293.7766973584167,-285.2734846555952,-2394.307933494085,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,198.142,26.29759748599422,542.3285428342281,2238.158302754127,480.3802318631861,-119.9423880978233,-1558.594026265732,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,198.142,21.87331448183994,560.5627225058491,1799.767398603465,805.0630560709578,-351.8880778590033,-1849.462770843796,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,198.142,39.42863539288712,543.8348866374778,1827.454093210709,1443.082353375711,-263.9391622174359,-1009.459697659053,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,198.142,37.73687747426648,781.2161918669062,3022.071896992396,1228.146433638956,-334.370997932755,-2357.282981388365,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,199.142,56.01364398597525,457.1272381988925,2207.788551640129,1031.916516929864,-139.0530784069146,-1998.645556134471,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,199.142,41.56816253206963,695.7360917463268,1968.813753996884,944.3210790683223,-297.6970504818226,-2689.425839139442,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,199.142,41.70656195813454,679.3264934867748,2124.166172997855,1500.698000578889,-176.8716273976731,-1004.854381363746,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,199.142,23.74586512005104,509.7786553252847,2124.580925476324,1195.509034006082,-185.018191761652,-2304.205076732919,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,199.142,50.43098810737361,356.5336247690216,1009.794804391656,1304.924340419117,-326.3153753067203,-1849.103216653567,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,199.142,43.04668116400439,575.636812779189,1675.288154570461,684.394319854705,-197.5416376990273,-762.2472539313529,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
